lon,lat,name
12.462157,51.89245,Freiwillige Feuerwehr Coswig (Anhalt)
9.0254207,48.9244969,Freiwillige Feuerwehr Oberriexingen
9.7040013,51.5005363,Freiwillige Feuerwehr Varlosen
13.2605811,52.3733085,Freiwillige Feuerwehr Ruhlsdorf
12.6721502,50.8977478,Freiwillige Feuerwehr Wolkenburg
8.982761,51.2251989,Feuerwehr Ober-Werbe
11.3530501,49.0419518,Freiwillige Feuerwehr Greding
13.4430827,52.3184244,Feuerwehr Dahlewitz
11.9164482,54.0297275,Freiwillige Feuerwehr Reinshagen
8.4671822,50.0414648,Freiwillige Feuerwehr Eddersheim
8.7712716,49.5636706,Freiwillige Feuerwehr Vöckelsbach
13.9669215,51.3062627,Feuerwehr Gottschdorf
11.5128222,48.5337316,Feuerwehrgerätehaus
12.5628238,51.4171435,Feuerwehr Jesewitz
8.7845208,49.5596689,Freiwillige Feuerwehr Mackenheim
13.1494139,54.1468436,Freiwillige Feuerwehr Sundhagen - Jugendfeuerwehr
8.1209595,48.641515,Freiwillige Feuerwehr Lauf
11.642028,48.1564578,Abteilung Oberföhring - Gerätehaus Englschalking
8.5342652,53.5322705,Feuerwehr Blexen
8.6176713,50.1671403,Freiwillige Feuerwehr Niederursel
13.0637429,54.2174595,Freiwillige Feuerwehr Elmenhorst
9.959409,52.1008066,Freiwillige Feuerwehr Söhre
9.8558342,49.943839,Freiwillige Feuerwehr Thüngen
8.6784604,48.8719722,Feuerwehr Pforzheim Abteilung Dillweißenstein
8.8982189,48.9135144,FF Großglattbach
12.8560364,51.476492,Feuerwehr Wildschütz
12.8968253,51.4664182,Freiwillige Feuerwehr Probsthain
9.9952902,49.6405108,Freiwillige Feuerwehr Acholshausen
7.8291668,47.957742,Freiwillige Feuerwehr Au
8.051923,53.187329,Freiwillige Feuerwehr Aschhausen
8.6652395,51.9041232,Freiwillige Feuerwehr Schloß Holte-Stukenbrock LZ Stukenbrock
10.6214346,53.8009518,Freiwillige Feuerwehr Kronsforde
8.6677774,49.1428617,Feuerwehr Stadt Kraichtal - Abteilung Unteröwisheim
7.9273247,50.7455514,Freiwillige Feuerwehr Niederdreisbach
9.1566158,49.8078674,Feuerwehr-Gerätehaus
9.9482964,49.4177526,Freiwillige Feuerwehr Wermutshausen
9.244069,52.1934639,Feuerwehr Rohden
7.9130448,47.5910774,"Freiwillige Feuerwehr Wehr, Abteilung Öflingen"
8.0400237,50.8269001,Feuerwehr Siegen - Einheit Eisern
13.6197607,54.1354643,Freiwillige Feuerwehr Lubmin
10.6530087,53.2295568,Freiwillige Feuerwehr Thomasburg
10.6004231,53.8251929,Freiwillige Feuerwehr Niendorf
11.5071771,50.368147,Freiwillige Feuerwehr Nordhalben
6.4790064,50.7683501,Freiwillige Feuerwehr Düren - Löschgruppe Lendersdorf
10.7833147,53.2428214,Freiwillige Feuerwehr Barskamp
10.7026176,53.1717874,Freiwillige Feuerwehr Lemgrabe
12.1628979,48.0559104,Freiwillige Feuerwehr Edling
9.8041179,49.8620463,Freiwillige Feuerwehr Oberleinach
8.8980355,51.182403,Freiwillige Feuerwehr Herzhausen
9.5688791,51.0730062,Freiwillige Feuerwehr Binsförth
10.6125241,49.1775606,Dorfhaus Mörlach
13.0232181,54.1873344,Freiwillige Feuerwehr Abtshagen
10.6627115,52.3062079,Freiwillige Feuerwehr Essehof
11.3998369,52.5284841,Freiwillige Feuerwehr Gardelegen
11.9849313,50.6455392,Feuerwehr Zeulenroda
7.7727062,50.0315944,Freiwillige Feuerwehr Diebachtal
7.8306263,51.3191854,Feuerwehr Garbeck
11.2518796,52.7565852,Freiwillige Feuerwehr Sallenthin
11.9813292,51.3903562,Freiwillige Feuerwehr Schkopau
9.8900448,47.6051146,Freiwillige Feuerwehr Lindenberg
8.2165986,51.3352108,LG Calle
12.7196088,49.1022172,Freiwillige Feuerwehr Kasparzell
12.7172168,49.0747891,Freiwillige Feuerwehr Konzell
12.6991073,49.0843217,Freiwillige Feuerwehr Gossersdorf
12.4290062,48.6190845,Freiwilllige Feuerwehr Loiching
11.9644188,51.4041431,Freiwillige Feuerwehr Korbetha
9.7076506,53.8562301,Freiwillige Feuerwehr Brande- Hörnerkirchen
8.1600768,53.0279374,Freiwillige Feuerwehr Littel
10.6242675,49.8741831,Freiwillige Feuerwehr
12.0799775,49.1647124,Freiwillige Feuerwehr Pirkensee
11.9731078,48.4242031,Freiwillige Feuerwehr Langenpreising
9.5700875,48.9187875,Freiwillige Feuerwehr Althütte
11.1684919,48.876958,Freiwillige Feuerwehr Wasserzell
12.114469,49.3953185,Freiwillige Feuerwehr Frotzersricht
11.9393745,51.3760617,Freiwillige Feuerwehr Knapendorf
7.8759366,51.3596672,Freiwillige Feuerwehr Volkringhausen
11.086875,47.4951861,Freiwillige Feuerwehr Garmisch
7.8781357,51.3104911,Freiwillige Feuerwehr Langenholthausen
8.106863,53.3788935,Freiwillige Feuerwehr Stadt Varel Ortsfeuerwehr Obenstrohe
7.8814777,51.3860518,Freiwillige Feuerwehr Balve - Löschgruppe Eisborn
7.764597,51.0315976,Feuerwache
9.9800732,52.4442664,Freiwillige Feuerwehr Heeßel
11.4249416,48.6832063,Freiwillige Feuerwehr Karlskron
10.1860401,52.5738261,Freiwillige Feuerwehr Wienhausen
7.4734405,50.315802,Freiwillige Feuerwehr Dieblich
9.7573407,50.9232091,Freiwillige Feuerwehr Ludwigsau-Mecklar
10.2639008,54.2835075,Freiwillige Feuerwehr Rastorf
8.8265422,48.8470714,Freiwillige Feuerwehr Wimsheim
12.7652095,49.0754532,Freiwillige Feuerwehr Siegersdorf
12.7597552,49.0969658,Freiwillige Feuerwehr Neurandsberg
11.9183655,51.3742532,Freiwillige Feuerwehr Bündorf
11.5657587,52.5905371,Freiwillige Feuerwehr Seethen Lotsche
8.7317403,47.7372817,Freiwillige Feuerwehr Gottmadingen-Bietingen
7.6010303,50.4103682,Freiwillige Feuerwehr - Löschzug Weitersburg
7.542615,50.0453054,Freiwillige Feuerwehr Horn
10.6285067,53.261852,Freiwillige Feuerwehr Neetze
8.7474309,49.103437,Feuerwehr Stadt Kraichtal - Abteilung Gochsheim
11.2189051,47.9056364,Freiwillige Feuerwehr Monatshausen
8.4670053,49.7840846,Freiwillige Feuerwehr Biebesheim
14.5516544,52.2846329,Freiwillige Feuerwehr Lossow
9.0072791,52.6339066,Feuerwehr Mainsche
9.8546242,47.5844155,Freiwillige Feuerwehr Scheidegg
8.6109808,48.8323418,Freiwillige Feuerwehr Neuenbürg Abteilung Waldrennach
10.247273,48.1400924,Freiwillige Feuerwehr Babenhausen
8.636332,48.8010623,Freiwillige Feuerwehr Langenbrand
10.5030058,53.8534558,Freiwillige Feuerwehr Heidekamp
12.3928354,49.3476077,Freiwillige Feuerwehr Neunburg vorm Wald
9.7057157,53.3043421,Feuerwehr Dohren
11.1668206,49.5748929,Freiwillige Feuerwehr Oberschöllenbach
8.1362302,50.51391,Freiwillige Feuerwehr Lahr
10.2204613,49.7108577,Feuerwehrgerätehaus
12.5027787,51.925983,Freiwillige Feuerwehr Wörpen
8.8935217,49.6403276,Hiltersklingen
9.6438971,48.3987473,Freiwillige Feuerwehr Ingstetten
10.2408109,47.4127524,Feuerwehr Tiefenbach
12.6185589,48.3945163,Freiwillige Feuerwehr Massing
8.6163396,53.1719504,Freiwillige Feuerwehr Vegesack
8.0856751,52.1040311,Freiwillige Feuerwehr Bad Laer
9.9373378,50.6167123,Freiwillige Feuerwehr Obernüst
9.518844,51.3894442,Freiwillige Feuerwehr Fuldatal-Rothwesten
7.7590669,51.3744786,Feuerwehr Hemer - Hauptwache
11.111512,50.163939,Freiwillige Feuerwehr Michelau i. OFr.
8.1123292,50.5166061,Freiillige Feuerwehr Fussingen
13.3891997,52.5265525,Freiwillige Feuerwehr Mitte
8.7363459,49.487107,Freiwillige Feuerwehr Schriesheim - Abteilung Altenbach
7.1804991,49.5681372,Freiwillige Feuerwehr Wolfersweiler
12.0881623,49.4227358,Freiwillige Feuerwehr Schmidgaden
8.8486258,48.8908443,Freiwillige Feuerwehr Wiernsheim
10.9510362,49.4132163,Freiwillige Feuerwehr Rehdorf
10.0500186,52.4642645,Ortsfeuerwehr Dachtmissen
13.212957,54.303528,Freiwillige Feuerwehr Gustow
9.980223,48.3526669,Feuerwehr Wiblingen
12.0399489,49.409078,Freiwillige Feuerwehr Wolfring
7.427008,51.8952433,Freiwillige Feuerwehr Appelhülsen
14.3457134,51.2463779,Freiwillige Feuerwehr Luga
8.0956588,50.5253476,Freiwillige Feuerwehr Hausen
13.2114269,52.6065955,Freiwillige Feuerwehr Heiligensee
9.4647384,48.6725152,Freiwillige Feuerwehr Notzingen
7.4075849,50.9024713,Freiwillige Feuerwehr Much
12.3011131,51.3766107,Feuerwehr Stahmeln
14.7644011,50.8664489,Freiwillige Feuerwehr Olbersdorf
13.3158167,54.1504256,Freiwillige Feuerwehr Mesekenhagen
9.0975657,51.9307876,Freiwilligen Feuerwehr Blomberg. LZ Blomberg
7.7782888,53.5297884,Feuerwehr Leerhafe
9.5610406,48.0779802,Freiwillige Feuerwehr Kanzach
14.8104101,50.8947444,Freiwillige Feuerwehr Zittau
13.5288818,54.1125142,Freiwillige Feuerwehr Loissin
10.0107014,53.2213792,Freiwillige Feuerwehr Ollsen
13.7564382,53.8313553,Freiwillige Feuerwehr Bargischow
8.654509,50.1605236,Freiwillige Feuerwehr Eschersheim
13.9272551,53.877589,Freiwillige Feuerwehr Usedom
10.6097813,49.2624791,Freiwillige Feuerwehr Brodswinden
8.8516452,48.4893369,Freiwillige Feuerwehr Neustetten-Wolfenhausen
9.9453372,48.8522939,Freiwillige Feuerwehr Heuchlingen
7.2200455,50.8448092,Feuerwehr Lohmar
7.6405711,52.0611163,Freiwillige Feuerwehr Gimbte
14.1359305,53.887234,Freiwillige Feuerwehr Zirchow
9.2301649,50.3151496,Freiwillige Feuerwehr
12.6025411,51.0175187,Freiwillige Feuerwehr Kohren-Sahlis
12.0538583,48.2068631,Freiwillige Feuerwehr Isen
10.5331843,53.3365029,Freiwillige Feuerwehr Echem
10.1384963,54.2210188,Freiwillige Feuerwehr Klein Barkau
6.4593692,51.1624828,Berufsfeuerwehr Mönchengladbach Feuerwache 3
6.4586541,51.1625401,Freiwillige Feuerwehr Rheydt
6.3578997,51.1178644,Freiwillige Feuerwehr Buchholz
6.4822858,51.1586191,Freiwillige Feuerwehr Giesenkirchen
6.359612,51.1044937,Freiwillige Feuerwehr Herrath
6.4767036,51.2234269,Freiwillige Feuerwehr Neuwerk
6.3642239,51.1507145,Freiwillige Feuerwehr Rheindahlen
6.4103962,51.1771007,Freiwillige Feuerwehr Stadtmitte
6.4085771,51.1236323,Freiwillige Feuerwehr Wickrath
8.7140997,49.6158015,Freiwillige Feuerwehr Bonsweiher
10.628138,53.221633,Freiwillige Feuerwehr Radenbeck
8.7210737,49.5782337,Freiwillige Feuerwehr Reisen
13.4830902,52.6111032,Freiwillige Feuerwehr Karow
9.3471811,50.6386333,Feuerwehr Lauterbach Löschzug West
9.2145795,50.3449348,Freiwillige Feuerwehr - Kefenrod
8.8538266,50.49244,Freiwillige Feuerwehr Langsdorf
8.9240133,53.2232959,Ortsfeuerwehr Worpswede
10.2280283,50.8128998,Freiwillige Feuerwehr Bad Salzungen
8.5947232,50.4246055,Freiwillige Feuerwehr Langgöns-Espa
8.9069847,53.8095877,Freiwillige Feuerwehr Otterndorf
11.3476816,48.7009784,Freiwillige Feuerwehr Lichtenau
8.9457363,51.2040231,Feuerwehr Vöhl
7.695281,47.5867675,Feuerwehr
13.9795178,53.5990746,Feuerwehrhaus
12.7443966,50.8130344,Freiwillige Feuerwehr Wüstenbrand
12.7686611,51.6147314,Freiwillige Feuerwehr Falkenberg
11.9186197,51.3966454,Freiwillige Feuerwehr Dörstewitz
8.8484172,48.7262907,Freiwillige Feuerwehr Ostelsheim
10.6239396,50.2982626,Freiwillige Feuerwehr Gompertshausen
9.1955205,50.3302038,Freiwillige Feuerwehr Wolferborn
13.5206765,52.484016,Berufsfeuerwache Karlshorst
11.9373573,51.4225842,Freiwillige Feuerwehr Hohenweiden
9.7066184,52.1638698,Freiwillige Feuerwehr Alferde
10.4333199,53.2011893,"Freiwillige Feuerwehr Ilmenau, Ortsfeuerwehr Deutsch Evern"
8.9036794,48.814284,Feuerwehr
9.9009459,49.4965351,Freiwillige Feuerwehr Schäftersheim
8.772276,49.138658,Feuerwehr Stadt Kraichtal - Abteilung Menzingen
8.2559706,50.246612,Freiwillige Feuerwehr Wörsdorf
9.8759358,49.8236036,Freiwillige Feuerwehr Veitshöchheim Gerätehaus
14.5831784,51.40175,Freiwillige Feuerwehr Boxberg
11.0955626,49.2749555,Freiwillige Feuerwehr Pruppach
13.0170142,50.6737882,Freiwillige Feuerwehr Drebach
10.7346129,53.1859915,Freiwillige Feuerwehr Dahlenburg
9.9712472,51.2072404,Freiwillige Feuerwehr Weidenhausen
12.0149841,47.6717836,Feuerwehr Bayrischzell
14.5600455,51.5272867,Freiwillige Feuerwehr Trebendorf
7.2059351,49.221792,Feuerwehr Biesingen
13.4708199,54.4300378,Freiwillige Feuerwehr Buschvitz
7.1607015,50.6088715,Freiwillige Feuerwehr
8.8909229,51.2359185,Feuerwehr Dorfitter
11.1536439,48.0765365,Freiwillige Feuerwehr Inning
8.5875399,48.8713885,Freiwillige Feuerwehr
9.9116846,50.8631327,Freiwillige Feuerwehr Unterneurode
10.0642568,54.2213189,Feuerwehr Böhnhusen
8.6991767,51.6508855,Freiwillige Feuerwehr Borchen-Alfen
12.86257,54.342637,Freiwillige Feuerwehr Neu Bartelshagen
9.2922265,53.178072,Freiwillige Feuerwehr Mulmshorn
12.1671588,49.65263,Feuerwehr
9.3041214,49.9734163,Freiwillige Feuerwehr Waldaschaff
9.5629829,48.1564658,Feuerwehr
10.0549906,51.5606119,Freiwillige Feuerwehr Waake–Bösinghausen
9.4801383,48.7389823,Freiwillige Feuerwehr Lichtenwald
12.0039172,51.6192719,Feuerwehr Ostrau
6.6939716,50.2331029,Freiwillige Feuerwehr Pelm
11.0064844,51.4565028,Freiwillige Feuerwehr Berga
12.3254385,51.1444864,Freiwillige Feuerwehr Großstolpen
9.7093344,54.3300242,Freiwillige Feuerwehr Borgstedt
10.1840838,54.2288595,Freiwillige Feuerwehr Honigsee
7.2300936,49.2871284,Freiwillige Feuerwehr Kirkel
11.807999,48.7098918,Freiwillige Feuerwehr Elsendorf
10.1007738,54.3772542,Freiwillige Feuerwehr Knoop
7.7475782,53.1696451,Freiwillige Feuerwehr Barßel
7.990949,53.0860833,Freiwillige Feuerwehr Husbäke
9.5389299,51.423016,Freiwillige Feuerwehr Holzhausen
13.2301378,52.0555718,Freiwillige Feuerwehr Jänickendorf
7.8553548,48.247261,Freiwillige Feuerwehr Münchweier
9.0841776,51.1865433,Freiwillige Feuerwehr Buhlen
9.8302378,50.9890614,Freiwillige Feuerwehr Gilfershausen
10.1134784,54.4551755,Freiwillige Feuerwehr Sprenge
10.176356,48.2383926,Freiwillige Feuerwehr Obenhausen
9.3433487,53.2027247,Freiwillige Feuerwehr Hesedorf
11.9799611,47.688101,Freiwillige Feuerwehr Bayrischzell Zug Osterhofen
9.9908247,51.8263793,Freiwillige Feuerwehr Opperhausen
8.6858474,48.770551,Freiwillige Feuerwehr
8.6157746,50.5331245,Freiwillige Feuerwehr Gießen-Lützellinden
9.0738514,49.7644298,Freiwillige Feuerwehr Breitenbrunn
9.3784779,48.7246263,Feuerwehr Altbach
10.2390152,49.5721242,Freiwillige Feuerwehr Geckenheim
12.4993689,50.7790086,Freiwillige Feuerwehr Wulm
11.5901733,48.6186152,Feuerwehrgerätehaus
10.6787975,54.0445581,Feuerwehr Pönitz
9.1209176,50.0500193,Feuerwehr
9.2244485,53.1147196,Freiwillige Feuerwehr Sottrum
10.2392385,54.2381487,Freiwillige Feuerwehr Pohnsdorf
10.1683133,49.6557708,Feuerwehr Gerätehaus
12.1958681,51.8206461,Freiwillige Feuerwehr Dessau-Alten
8.6864996,51.6863688,Freiwillige Feuerwehr Wewer
13.2554039,50.8955377,Freiwillige Feuerwehr Oberschöna
8.7772291,47.736066,Feuerwehr Gottmadingen
12.6403627,51.6356373,Freiwillige Feuerwehr Söllichau
10.6295159,53.8382162,Freiwillige Feuerwehr Moisling
9.9935348,52.4106271,Freiwillige Feuerwehr Steinwedel
10.0370646,54.3848605,Freiwillige Feuerwehr Blickstedt
9.938238,48.8980951,Freiwillige Feuerwehr Abtsgmünd - Abteilung Hohenstadt
8.723925,49.4933142,Feuerwehr Löschgruppe Ursenbach
9.2520697,50.3440664,FW Hitzkirchen
11.0424743,50.8481417,Freiwillige Feuerwehr Alkersleben
12.9113947,50.9022071,Freiwillige Feuerwehr Auerswalde
11.0866663,49.3343035,Freiwillige Feuerwehr Neuses
10.7025135,49.8742359,Feuermeldestelle
13.1762924,51.5837031,Freiwillige Feuerwehr Rehfeld
13.5912062,52.3588236,Freiwillige Feuerwehr Schulzendorf
10.1683259,51.1881605,Feuerwehr Wanfried
6.9975599,51.0624182,Berufsfeuerwehr Leverkusen Nord
11.8603513,48.8113498,Freiwillige Feuerwehr Abensberg
12.9292989,51.3793352,Feuerwehr Börln
10.4606698,48.2814542,Freiwillige Feuerwehr Thannhausen
7.7970955,50.4431428,Freiwillige Feuerwehr Elgendorf
12.7469417,50.8773489,Freiwillige Feuerwehr Niederfrohna
8.7696618,49.6009099,Freiwillige Feuerwehr Zotzenbach
10.7955641,53.8873321,Freiwillige Feuerwehr Schlutup
10.0110299,52.270384,Freiwillige Feuerwehr Groß Lobke
9.9295067,51.2085515,Freiwillige Feuerwehr Abterode
7.9191552,52.277485,Feuerwehr Lotte - Löschzug Alt-Lotte
7.1983145,50.1631303,Freiwillige Feuerwehr Klotten
11.2909097,51.4684228,Freiwillige Feuerwehr Sangerhausen
10.098627,48.2504937,Freiwillige Feuerwehr Bellenberg
11.4883091,49.8588739,Freiwillige Feuerwehr Hinterkleebach
10.4362996,48.85204,Freiwillige Feuerwehr Riesbürg - Abteilung Pflaumloch
7.5951383,53.3071358,Freiwillige Feuerwehr Hesel
13.9619036,51.1517176,Freiwillige Feuerwehr Leppersdorf
12.9846678,50.9790199,Feuerwehr Mittweida
8.8597409,49.6936759,FF Unter-Ostern
11.8004203,48.7071665,Feuerwehr Appersdorf
9.5732505,48.6670529,Freiwillige Feuerwehr Hattenhofen
13.4657891,52.3226355,Freiwillige Feuerwehr Groß Kienitz
9.8258351,49.5361713,Feuerwehrgarage
10.4448937,52.1462408,Freiwillige Feuerwehr Salzgitter-Immerndorf
9.5638772,53.7394166,Freiwillige Feuerwehr Neuendorf
10.196514,50.2486912,Freiwillige Feuerwehr Münnerstadt
10.4517888,54.3236552,Freiwillige Feuerwehr Pülsen
9.2296588,51.611157,"Feuerwehr Borgentreich, LG Natzungen"
8.8661024,48.7482799,Feuerwehr Weil der Stadt
8.8130215,49.1896509,Feuerwehrhaus Eichelberg
10.0875246,54.4255009,Freiwillige Feuerwehr Kaltenhof
8.8630615,49.7079302,FF Bockenrod
13.8221885,50.7836247,Freiwillige Feuerwehr Lauenstein
9.9383717,51.8595461,Freiwillige Feuerwehr Greene
9.5655615,48.6348543,Freiwillige Feuerwehr Aichelberg
9.912895,52.1151863,Freiwillige Feuerwehr Marienrode
6.8331485,49.4655674,Feuerwehr
9.7647061,48.1593523,Freiwillige Feuerwehr
12.0587086,51.5223354,Freiwillige Feuerwehr Löschzug Braschwitz
7.3450997,53.1665759,Freiwillige Feuerwehr Weener
10.1128177,54.189863,Freiwillige Feuerwehr Bissee
10.1226678,54.0768767,Freiwillige Feuerwehr Neuenrade
13.1508003,52.2406091,Freiwillige Feuerwehr Friedensstadt
10.3414511,52.6836789,Freiwillige Feuerwehr Eldingen
10.5995408,50.3714926,Feuermelder
11.2437225,49.492214,Freiwillige Feuerwehr Rückersdorf
9.9262357,54.4495202,Freiwillige Feuerwehr Altenhof-Aschau
10.9020919,49.6147257,"Freiwillige Feuerwehr Ober-, Mittel- und Untermembach"
12.1763797,51.4929307,Freiwillige Feuerwehr Sietzsch
11.7814823,48.2449836,Freiwillige Feuerwehr Eicherloh
10.1619087,53.2243089,Freiwillige Feuerwehr Salzhausen
13.0139835,50.6985452,Freiwillige Feuerwehr Venusberg
7.6973466,48.1635429,FW Forchheim
12.0927142,49.6296477,Freiwillige Feuerwehr Etzenricht
11.4110824,49.3292029,Freiwillige Feuerwehr Hausheim
9.8206593,54.6728185,Freiwillige Feuerwehr Scheggerott
11.392057,48.2120426,Freiwillige Feuerwehr Graßlfing
9.9962122,53.0856293,Feuerwehr Bispingen
8.2697381,48.780216,Freiwillige Feuerwehr Ebersteinburg
8.2773042,50.2678004,Freiwillige Feuerwehr Walsdorf
9.8936932,49.5622882,Feuerwehrhaus
10.5826592,49.9891909,Freiwillige Feuerwehr Sand
12.3701638,51.6453949,Freiwillige Feuerwehr Friedersdorf
7.6496993,48.1662021,Wyhl
8.984725,53.1372953,Freiwillige Feuerwehr Seebergen
8.8481234,49.8675868,Freiwillige Feuerwehr Groß-Zimmern / Klein-Zimmern
12.3834679,51.6384497,Freiwillige Feuerwehr Mühlbeck
8.8541888,50.8325675,Freiwillige Feuerwehr Schönbach
8.8163568,50.5773385,Freiwillige Feuerwehr Burkhardsfelden
8.798489,50.5872703,Freiwillige Feuerwehr Oppenrod
13.6332342,51.1242676,Freiwillige Feuerwehr Radebeul Lindenau
7.650552,52.1800955,Freiwillige Feuerwehr Saerbeck
11.4004445,48.0151064,Freiwillige Feuerwehr Wangen
10.5959021,48.0036311,Freiwillige Feuerwehr Bad Wörishofen
9.2422215,48.7848791,Werkfeuerwehr
9.4794627,51.204044,Freiwillige Feuerwehr Guxhagen
10.7266485,48.522677,Freiwillige Feuerwehr Asbach
7.0529179,49.2484161,Freiwillige Feuerwehr Scheidt (LB 19)
10.6326955,53.8637915,Freiwillige Feuerwehr Padelügge - Buntekuh
6.5769508,50.9857258,Freiwillige Feuerwehr Bedburg
8.7335103,52.3001144,Freiwillige Feuerwehr Gemeinde Hille
10.212708,54.2094167,Freiwillige Feuerwehr Postfeld
6.7500568,51.2193136,Feuerlöschbootstation
8.7563432,52.2851336,Freiwillige Feuerwehr Gemeinde Hille
10.0337951,53.1421163,Freiwillige Feuerwehr Hörpel
13.4503754,50.7220582,Freiwillige Feuerwehr Friedebach
8.824362,50.3626131,Freiwillige Feuerwehr Beienheim
9.2749897,50.3455689,Freiwillige Feuerwehr Hettersroth
11.7715716,48.0607517,Feuerwehr Harthausen
11.743913,48.0793175,Feuerwehr Grasbrunn
10.4424311,53.9215983,Freiwillige Feuerwehr Geschendorf
10.3767411,53.9214145,Freiwillige Feuerwehr Weede
10.3746549,54.3678524,Freiwillige Feuerwehr Höhndorf-Gödersdorf
8.7102729,48.6649346,Freiwillige Feuerwehr Neubulach Abt. Altbulach
6.9077659,51.2577048,Freiwillige Feuerwehr Hubbelrath
13.1120796,54.5879574,Freiwillige Feuerwehr Kloster
7.3605456,51.9282104,Freiwillige Feuerwehr Nottuln
12.2267742,51.1334791,Freiwillige Feuerwehr Profen
7.6749558,48.1984126,Feuerwehr Weisweil
7.2434421,50.5932945,Feuerwehr Orsberg
10.2183549,54.1744414,Freiwillige Feuerwehr Löptin (Gerätehaus)
12.0019842,48.1554911,Freiwillige Feuerwehr Hohenlinden
8.6905452,49.6461644,Freiwillige Feuerwehr Kirschhausen
10.108998,54.2744491,Freiwillige Feuerwehr Kiel-Meimersdorf
7.5367695,51.8208564,Feuerwehr Ottmarsbocholt
7.8776329,51.5641304,Budberg
11.8772354,47.7047016,Feuerwehr Gerätehaus Neuhaus
7.2611489,50.582279,Gerätehaus Kasbach
9.295844,49.8884938,Feuerwehr Heimbuchenthal
9.1040419,50.2123946,Freiwillige Feuerwehr Gründau-Niedergründau
10.4930538,53.2968742,Freiwillige Feuerwehr Scharnebeck
12.0047224,47.9917247,Freiwillige Feuerwehr Aßling
8.7352247,50.5457004,Freiwillige Feuerwehr Pohlheim-Hausen
10.0151645,49.9099997,Freiwillige Feuerwehr Erbshausen
10.0025387,54.4624992,Freiwillige Feuerwehr Noer-Lindhöft
10.0493261,54.4678832,Freiwillige Feuerwehr Krusendorf
8.5404146,53.6146414,Feuerwehr Imsum
8.7693744,49.7414524,Freiwillige Feuerwehr Lützelbach
11.220501,47.9448237,Freiwillige Feuerwehr Machtlfing
8.4363572,49.6863479,Feuerwehr Biblis
9.8332852,48.8525314,Freiwillige Feuerwehr Täferrot
8.2535221,48.0051122,Freiwillige Feuerwehr Urach
10.4959649,48.2435123,Feuerwehrgerätehaus
8.6454483,48.96383,Freiwillige Feuerwehr Königsbach-Stein
8.2320169,47.8743187,Freiwillige Feuerwehr Lenzkirch-Kappel
14.5318283,51.0367539,Freiwillige Feuerwehr Neusalza-Spremberg
10.146291,54.2101277,Freiwillige Feuerwehr Kirchbarkau
12.9019751,51.0564423,Freiwillige Feuerwehr Arras
10.340745,49.3766304,Freiwillige Feuerwehr Stettberg
6.7578838,51.3017121,Freiwillige Feuerwehr Kalkum
8.7863304,49.6828244,Freiwillige Feuerwehr Lindenfels
10.1752597,49.8613272,Freiwillige Feuerwehr Escherndorf
12.8758898,53.1537438,Freiwillige Feuerwehr Zechlinerhütte
12.5259887,48.5452275,Feuerwehrgerätehaus
